start	end	text
6955780	6960100	quién va dirigida la pregunta es el turno de manfred reyes villadelante bueno yo le voy a
6960100	6966740	preguntar a samuel que me que me pueda decir porque siempre dice no soy político cuando él ha sido
6966740	6973500	seis veces candidato a la presidencia y obviamente las ha perdido y no ha podido desempeñar el papel
6973500	6981500	de político pero sí ha sido político al participar porque será que me pregunta a mí creo que
6981500	6990100	ustedes tienen una idea no manfred yo tengo trabajando hace 35 años he sacado adelante la
6990100	6994620	industria del cemento lo que estaba en la quiebra la he vuelto en las empresas más importantes del
6994620	7001540	país he hecho green tower en la paz en santa cruz la industria de la comida rápida el hotel los
7001540	7010780	tajivos ahí mis obras están claras en ese mismo tiempo tú has vivido del estado has sido alcalde
7010780	7016580	gobernador presidente del consejo consejal y claro los empleados públicos ganan su sueldo
7016580	7023740	hagan bien o hagan mal los empresarios privados tenemos que sudar para poder pagar sueldos
7023740	7031020	pagar impuestos y no quebrar esa es la diferencia claro yo con mucho orgullo he sido alcalde gobernador
7031020	7036700	siempre trabajado para el pueblo conozco las necesidades y las prioridades por el pueblo por eso
7036700	7041540	quiero ser presidente voy a ser presidente del pueblo porque voy a trabajar para todos ustedes
7041540	7047140	mejorando la calidad de vida de todos ustedes pero por qué no pudiste resolver en 100 días
7047140	7052820	con el gobierno de yanines y tú tenías la mayoría de ese gobierno bueno todos saben
7052820	7059580	que yo no participé de ese gobierno pero lo que yo sí quisiera saber es si fuiste alcalde muy
7059580	7065580	orgulloso porque en 20 años no resolviste el problema de la basura en coche a bamba caramba esa
7065580	7070900	es la prueba pues que los políticos lo hacen bien lo hacen mal igual les pagan su sueldo y todavía
7070900	7076900	quieren ser presidentes 20 años o más para resolver el tema de la basura y no lo lograste
7076900	7081900	manfre ese es el problema del empleado público bueno el tema de la muchísimas gracias ya no se
7081900	7086580	puede más adelante tendrá la posibilidad pregunta repregunta duplica y réplica hemos
7086580	7092460	concluido con ustedes adelante ya tendrá la posibilidad sin duda alguna usted este manfre
7092860	7097500	eduardo el castillo le toca el turno al candidato del movimiento al socialismo a quién le quiere
7097500	7105300	preguntar esta noche vamos a preguntar a samuel doriamedina la pregunta es la siguiente porque
7105300	7111380	nos quedamos picadas y con alguna respuesta tamuel usted fue y decía que lo mejor que uno
7111380	7115340	puede hacer es dar su carta de presentación usted estuvo involucrado en el gobierno de
7115340	7123420	añez y por qué no quiere decirle y contarle eso al pueblo boliviano bueno otra vez los ataques
7123420	7129940	sin sentido claro sabemos por qué todos me preguntan yo no he sido parte del gobierno de
7129940	7135020	yanine ayer si hubiera sido me hubieras metido preso pues como has metido preso a todos los que han
7135020	7142420	estado en ese gobierno está claro no te diste cuenta de eso yo no he sido parte del gobierno de
7142420	7149460	yanine ayer y punto samuel lo siguiente hay algunos nombres que seguramente va a tratar de
7149460	7155740	olvidarse marcel riva de unidad nacional perteneciente o ex director de migración marcelo navajas también
7155740	7160780	de unidad nacional kai me navarro también de unidad nacional wilson santamaría ex viceministro de
7160780	7165620	seguridad ciudadana también de unidad nacional manuel soares actual asesor político de samuel
7165620	7171220	doriamedina fue bici canciller de yanine ayer jose gabriel espinoza ex presidente del banco central
7171220	7176420	y futuro ministro de economía de samuel doriamedina que le puede decir a los familiares de las 36
7176420	7182020	personas que perdieron la vida en los hechos de sencata sacaba y de guayane bueno con razón está
7182020	7187860	mal el país tienes una información pésima pese a ver sin haber sido cinco años ministro del
7187860	7193580	gobierno jose gabriel espinoza nunca ha sido presidente del banco central ha sido director el
7193580	7202540	presidente del banco central de bolivia cuando yanine era presidente era guillermo se me se me
7202540	7209060	escapa el apellido pero era una persona del bennie no era jose gabriel espinoza y las otras
7209060	7215220	personas que has mencionado eran funcionarios por sí mismos no por mí tiempo tiempo muchísimas gracias
7215220	7222340	en seguida vamos a tener otra ronda de preguntas bajo este mecanismo verdad de mática libre y el
7222340	7226420	candidato elige a quién le quiere hacer la cosa sin duda alguna es interesante porque usted está
7226420	7231020	teniendo la posibilidad de escucharnos a los candidatos sabe que me parece muy importante y de un
7231020	7235700	gran aporte al país esto que se puedan preguntar entre ellos que escuchemos lo que les quieren
7235700	7240260	decir más allá obviamente de estas preguntas que muchas veces se pueden tornar personales es su
7240260	7244980	decisión de los candidatos pero estamos escuchando las respuestas y estamos escuchando obviamente las
7244980	7251500	propuestas para ustedes marín que dice la gente en las redes sociales gracias por carlos hay muchísima
7251500	7256780	expectativa por parte de la población boliviana y vamos a comenzar leyendo la consulta a través
7256780	7262220	de nuestras redes sociales y vamos a leer quién será el próximo presidente de bolivia es la
7262220	7268500	consulta continuación los comentarios o luz y fuentes tuto presidente gabriel asoria eduardo
7268500	7275780	del castillo del carpio presidente 25 30 anna maría sí les amó el doria medina el mejor
7275780	7282900	candidato para bolivia usé ese johnny fernández el Luis Narciso Samuel es el que tienen las
7282900	7291140	ideas claras y un equipo muy preparado marcel robert manfred reyes villa marcelo natalia
7291140	7299620	comenta es con tuto y jp el tac clarísimo maury cuellar dice el camino a seguir es con
7299620	7305580	samuel no hay más seguimos leyendo los comentarios marcelo menciona tuto kiroga no hay más
7305740	7310900	siga participando a través de las redes sociales y en esta consulta que hemos planteado en el primer
7310900	7317540	debate presidencial vamos con la segunda ronda entonces atención el candidato pregunta el
7317540	7324900	candidato responde atención temática libre el turno johnny fernández a quién le va a preguntar
7324900	7332220	adelante le damos a preguntar a tuto kiroga estamos hablando de autoridad estamos hablando de
7332220	7337140	chicar el estado estamos hablando de eliminar la corrupción en todos los niveles pero también hay
7337140	7342660	que poner parte de lo que nosotros somos y hemos sido autoridades él ha sido autoridad
7342660	7351460	el presidente y ahora tiene un beneficio va el tiempo por favor a ver creo que no ha hecho
7351460	7356620	ninguna pregunta yo ni le doy dos segundos cuál es la pregunta no si va a seguir percibiendo él
7356780	7361380	ya es lo recurso que le da el estado como ex presidente y o lo va a eliminar ok
7363060	7365860	johnny evo morales hizo eso
7367260	7374500	quito todos los beneficios la seguridad y maltrató yo no tengo problema no los tuve mucho tiempo los
7374500	7380860	quieren quitar quiten los yo creo que gente que ha servido dignamente al país como don jaime
7380860	7388100	pasamora como don victorio cardenas merecen un trato decente como ex presidente tengo el
7388100	7393820	beneficio de que todos estos años por mi desarrollo profesional estado en la biblioteca de
7393820	7399380	lejandría en el centro de desarrollo global tengo directorios internacionales estaba trabajando
7399380	7404260	hasta recientemente en centros de inteligencia artificial en europea y japón lo puedo seguir
7404260	7410820	haciendo tranquilo quiere quitar y telos no tengo problema yo ni delen si nosotros lo vamos a quitar
7410820	7415060	porque eso es ahorro como también vamos a quitar todos los beneficios que se le está dando a los
7415060	7419500	parlamentarios que no hacen nada y lamento muchos que ahora muchos parlamentarios estén en su lista
7419500	7423860	de candidatos todos los que están acá van a tener el mismo parlamento nosotros somos renovación
7423860	7428620	estamos cambiando porque estamos con los sectores sociales ahora los sectores sociales son los
7428620	7433860	que intervienen creo que esos esos privilegios tienen que acabar si el pueblo sufre no puede
7433860	7438900	haber privilegio para los que gobiernan y eso creo que es importante y esa base de la política de
7438900	7445500	nosotros de austeridad que tenemos que brindarle al país porque en eso podemos concordar se acaba
7445500	7450620	la gastadera se acaba la robadera quien tiene concejales parlamentarios no sé y la gente debe
7450620	7457620	estar mirando en su casa agobiada sufriendo porque escucha hablar todo por el retrovisor salgan
7457620	7462340	mirar cualquier vehículo en la calle el retrovisor es pequeñito del vídeo de adelante hacia el
7462340	7467660	futuro es mucho más grande miremos hacia el futuro la gente está angustiada la gente necesita
7467660	7473260	respuestas con nosotros las familias bolivianas tendrán estabilidad crecimiento un país digital
7473260	7480220	un país de futuro muchas gracias es tiempo y es el turno del candidato tuto quiroga a quién le
